Date/Time,OAT,OCCU,Solar,Lux,IAT,C38130:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),ZoneCO2,DAT,VAV_SYSTEM SUPPLY FAN OUTLET:System Node Pressure [Pa](TimeStep),SupplyFlow,SupplyCO2
 06/01  15:25:00,26.698375,1,77042.80974,148.9132705,24.0033549,208.1995755,631.1689453,12.79946665,99980.25548,2.19E-02,605.037835
 06/01  15:30:00,26.698375,1,75156.88597,145.2929248,24.00333915,208.0531414,631.451127,12.80028569,99980.25548,2.19E-02,605.3080039
 06/01  15:35:00,26.698375,1,72832.52748,141.1123152,24.00332307,207.6189681,631.7118279,12.8016009,99980.25548,2.19E-02,605.555628
 06/01  15:40:00,26.698375,1,70491.89194,136.8814805,24.00330697,206.9435801,631.9551238,12.80279428,99980.25548,2.18E-02,605.784402
 06/01  15:45:00,26.698375,1,68135.03742,132.6019046,24.00324586,206.0721699,632.1875968,12.78155705,99980.25548,2.21E-02,605.9979025
 06/01  15:50:00,26.698375,1,65761.98542,128.2748924,24.0032399,205.0045428,632.4075,12.80715828,99980.25548,2.20E-02,606.2019055
 06/01  15:55:00,26.698375,1,64514.56319,121.0985118,24.00323076,204.0883541,632.6161022,12.80608197,99980.25548,2.19E-02,606.3948781
 06/01  16:00:00,26.698375,1,61948.45192,116.7801775,24.00322107,202.7474899,632.8168982,12.80822789,99980.25548,2.18E-02,606.5779338
 06/01  16:05:00,26.648375,1,59374.47047,112.7288897,24.00320729,200.9440015,633.0183713,12.81468671,99980.35753,2.16E-02,606.7541391
 06/01  16:10:00,26.598375,1,56792.52143,108.6064072,24.0031945,198.9615704,633.2264318,12.81598485,99980.45959,2.13E-02,606.9309387
 06/01  16:15:00,26.548375,1,54202.45375,104.4135275,24.00318505,196.7960477,633.4437429,12.8169995,99980.56164,2.11E-02,607.113519
 06/01  16:20:00,26.498375,1,51604.05685,100.1508071,24.00317873,194.4484415,633.6713949,12.81788816,99980.6637,2.09E-02,607.3042169
 06/01  16:25:00,26.448375,1,48997.05381,95.81852698,24.00317486,191.9212489,633.910039,12.81881604,99980.76575,2.06E-02,607.5039893
 06/01  16:30:00,26.398375,1,46381.09343,91.41664873,24.00317279,189.2184409,634.160286,12.81984969,99980.86781,2.03E-02,607.7134077
 06/01  16:35:00,26.348375,1,45802.03701,90.12768211,24.00317262,186.9992281,634.4197174,12.81722723,99980.96986,2.01E-02,607.9330081
 06/01  16:40:00,26.298375,1,45210.80463,88.81342932,24.00317419,184.957002,634.685229,12.81626313,99981.07191,1.99E-02,608.160668
 06/01  16:45:00,26.248375,1,44532.47379,90.30440321,24.00317703,182.9598715,634.9548032,12.81607438,99981.17397,1.97E-02,608.3936636
 06/01  16:50:00,26.198375,1,43953.42095,89.16017184,24.00318085,181.0505881,635.2271577,12.81565074,99981.27602,1.95E-02,608.6302242
 06/01  16:55:00,26.148375,1,43359.2211,87.02623205,24.00318549,179.2282382,635.5012888,12.81523585,99981.37808,1.93E-02,608.8692247
 06/01  17:00:00,26.098375,1,42749.59135,84.086299,24.00319081,177.4917903,635.7762853,12.81482683,99981.48013,1.92E-02,609.1097841
 06/01  17:05:00,26.05670833,0,42124.23017,81.58108647,24.0030292,168.6964461,625.8549379,13.29684934,99981.58219,1.52E-02,609.3511029
 06/01  17:10:00,26.01504167,0,41482.81252,79.30848374,23.98108174,164.8902824,610.4697518,12.80075291,99981.68424,1.52E-02,600.6447798
 06/01  17:15:00,25.973375,0,40824.98396,77.22870609,23.94745906,165.2484387,594.3129966,12.80014857,99981.7863,1.52E-02,587.1437505
 06/01  17:20:00,25.93170833,0,40150.35348,75.30896593,23.91449302,166.3934712,579.3662716,12.80015722,99981.88835,1.52E-02,572.9656428
 06/01  17:25:00,25.89004167,0,39458.48461,74.13639864,23.88656758,167.0813381,565.9466764,12.80015835,99981.99041,1.52E-02,559.8493781
 06/01  17:30:00,25.848375,0,38748.88451,73.62765935,23.86255945,167.2534656,553.8381584,12.80015741,99982.09246,1.52E-02,548.0732223
 06/01  17:35:00,25.80670833,0,36625.1351,69.74657088,23.83947758,166.8757466,542.8012277,12.80015647,99982.19452,1.52E-02,537.4475818
 06/01  17:40:00,25.76504167,0,34502.85772,65.86138699,23.81559579,166.4586927,532.6826313,12.8001557,99982.29657,1.52E-02,527.7622959
 06/01  17:45:00,25.723375,0,32381.87034,62.71970386,23.79066586,166.124848,523.3903677,12.80015513,99982.39863,1.52E-02,518.88288
 06/01  17:50:00,25.68170833,0,30261.89306,59.48218561,23.76497309,165.8146101,514.8580238,12.80015476,99982.50068,1.52E-02,510.7285995
 06/01  17:55:00,25.64004167,0,28142.52599,56.15257416,23.73870227,165.4669498,507.026973,12.80015456,99982.60274,1.52E-02,503.2411745
 06/01  18:00:00,25.598375,0,26023.22016,52.73541705,23.71182872,165.0617814,499.8415831,12.80015446,99982.70479,1.52E-02,496.3691585
 06/01  18:05:00,25.548375,0,23948.78684,49.2604187,23.68394876,164.6282038,493.2492177,12.80015233,99982.70479,1.52E-02,490.063732
 06/01  18:10:00,25.498375,0,21826.33478,45.70682872,23.65491863,164.1959066,487.2009648,12.80015165,99982.70479,1.52E-02,484.2787049
 06/01  18:15:00,25.448375,0,19700.48368,42.0832789,23.62478019,163.747263,481.651849,12.80015065,99982.70479,1.52E-02,478.9711552
 06/01  18:20:00,25.398375,0,17569.41889,37.87101389,23.59358543,163.2601046,476.5606529,12.80014969,99982.70479,1.52E-02,474.1016154
 06/01  18:25:00,25.348375,0,15045.97917,31.93461685,23.56112063,162.6322108,471.8896052,12.80014891,99982.70479,1.52E-02,469.633916
 06/01  18:30:00,25.298375,0,12917.57821,27.79596036,23.52743262,162.0359691,467.6040667,12.80014824,99982.70479,1.52E-02,465.5349111
 06/01  18:35:00,25.248375,0,12030.77901,25.92065362,23.4933061,161.7074096,463.6722501,12.80014773,99982.70479,1.52E-02,461.7742039
 06/01  18:40:00,25.198375,0,11144.02122,24.04022748,23.4592251,161.3782043,460.0649798,12.80014752,99982.70479,1.52E-02,458.3238997
 06/01  18:45:00,25.148375,0,10257.41413,22.15519877,23.42521826,160.9979547,456.7554813,12.80014752,99982.70479,1.52E-02,455.1583962
 06/01  18:50:00,25.098375,0,9371.0907,20.26613204,23.39119216,160.6079787,453.7191871,12.8001476,99982.70479,1.52E-02,452.2541975
 06/01  18:55:00,25.048375,0,8485.216338,18.37366288,23.35713864,160.2396636,450.9335564,12.80014773,99982.70479,1.52E-02,449.589745
 06/01  19:00:00,24.998375,0,7600.001311,16.47853106,23.3231354,159.8995861,448.3779072,12.80014792,99982.70479,1.52E-02,447.1452584
 06/01  19:05:00,24.948375,0,6715.717885,13.32308627,23.28962363,159.7323725,446.0332617,12.80014818,99982.70479,1.52E-02,444.9025885
 06/01  19:10:00,24.898375,0,5832.722313,10.50199001,23.25670102,159.5201399,443.8822062,12.80014859,99982.70479,1.52E-02,442.8450815
 06/01  19:15:00,24.848375,0,4951.476293,8.013462625,23.22426125,159.2909373,441.9087636,12.80014906,99982.70479,1.52E-02,440.9574564
 06/01  19:20:00,24.798375,0,4072.540143,5.855506024,23.1921976,159.067348,440.0982757,12.80014953,99982.70479,1.52E-02,439.2256927
 06/01  19:25:00,24.748375,0,3186.778231,4.025577211,23.16046227,158.8563547,438.4372942,12.80015,99982.70479,1.52E-02,437.6369274
 06/01  19:30:00,24.698375,0,2294.019208,2.5196252,23.12904377,158.6570417,436.9134803,12.80015049,99982.70479,1.52E-02,436.179359
 06/01  19:35:00,24.648375,0,2105.018551,1.879998069,23.09839475,158.6650273,435.5155124,12.80015098,99982.70479,1.52E-02,434.84216
 06/01  19:40:00,24.598375,0,0,0,23.06758536,158.1838531,434.2330042,12.8001516,99982.70479,1.52E-02,433.6153952
 06/01  19:45:00,24.548375,0,0,0,23.03714523,158.1935098,433.0564262,12.800152,99982.70479,1.52E-02,432.4899502
 06/01  19:50:00,24.498375,0,0,0,23.00770691,158.2902839,431.9770336,12.80015254,99982.70479,1.52E-02,431.4574625
 06/01  19:55:00,24.448375,0,0,0,22.97941128,158.3636949,430.9868021,12.80015325,99982.70479,1.52E-02,430.5102584
 06/01  20:00:00,24.398375,0,0,0,22.95208917,158.4160621,430.0783701,12.80015399,99982.70479,1.52E-02,429.6412963
 06/01  20:05:00,24.30670833,0,0,0,22.92358678,158.3685515,429.244962,12.80014434,99982.70479,1.52E-02,428.844116
 06/01  20:10:00,24.21504167,0,0,0,22.89366623,158.7072852,428.4803744,12.80014153,99982.70479,1.52E-02,428.1127717
 06/01  20:15:00,24.123375,0,0,0,22.86316111,159.2617407,427.7789259,12.80013697,99982.70479,1.52E-02,427.4418198
 06/01  20:20:00,24.03170833,0,0,0,22.83280777,159.8881379,427.1354072,12.8001326,99982.70479,1.52E-02,426.8262747
 06/01  20:25:00,23.94004167,0,0,0,22.80288543,160.5170804,426.5450391,12.80012908,99982.70479,1.52E-02,426.261565
 06/01  20:30:00,23.848375,0,0,0,22.7733754,161.1379778,426.0034363,12.80012467,99982.70479,1.52E-02,425.7434967
 06/01  20:35:00,23.75670833,0,0,0,22.74418596,161.7605433,425.5065751,12.80012008,99982.70479,1.52E-02,425.2682216
 06/01  20:40:00,23.66504167,0,0,0,22.71525799,162.3923566,425.0507638,12.80011795,99982.70479,1.52E-02,424.8322088
 06/01  20:45:00,23.573375,0,0,0,22.68657159,163.0346977,424.6326154,12.8001162,99982.70479,1.52E-02,424.4322187
 06/01  20:50:00,23.48170833,0,0,0,22.65812215,163.6858264,424.2490223,12.80011482,99982.70479,1.52E-02,424.0652792
 06/01  20:55:00,23.39004167,0,0,0,22.62990399,164.3440177,423.897133,12.80011377,99982.70479,1.52E-02,423.728663
 06/01  21:00:00,23.298375,0,0,0,22.60190701,165.0084592,423.5743313,12.800113,99982.70479,1.52E-02,423.4198681
 06/01  21:05:00,23.25670833,0,0,0,22.57599537,165.593693,423.2782369,12.80011615,99982.70479,1.52E-02,423.1365985
 06/01  21:10:00,23.21504167,0,0,0,22.55233972,165.8582677,423.0066542,12.80011679,99982.70479,1.52E-02,422.8767655
 06/01  21:15:00,23.173375,0,0,0,22.53009001,165.9286275,422.7575582,12.80011794,99982.70479,1.52E-02,422.6384423
 06/01  21:20:00,23.13170833,0,0,0,22.50847308,165.942452,422.5290875,12.80011896,99982.70479,1.52E-02,422.419852
 06/01  21:25:00,23.09004167,0,0,0,22.48715512,165.9687945,422.3195345,12.80011974,99982.70479,1.52E-02,422.2193612
 06/01  21:30:00,23.048375,0,0,0,22.4661005,166.0192934,422.1273331,12.8001204,99982.70479,1.52E-02,422.0354712
 06/01  21:35:00,23.00670833,0,0,0,22.44535612,166.0848037,421.9510472,12.80012102,99982.70479,1.52E-02,421.8668079
 06/01  21:40:00,22.96504167,0,0,0,22.42494533,166.1575173,421.7893597,12.80012163,99982.70479,1.52E-02,421.7121109
 06/01  21:45:00,22.923375,0,0,0,22.40485756,166.2354968,421.6410623,12.80012225,99982.70479,1.52E-02,421.5702246
 06/01  21:50:00,22.88170833,0,0,0,22.38506965,166.3197412,421.5050468,12.80012285,99982.70479,1.52E-02,421.4400885
 06/01  21:55:00,22.84004167,0,0,0,22.36556102,166.4112877,421.3802966,12.80012344,99982.70479,1.52E-02,421.3207303
 06/01  22:00:00,22.798375,0,0,0,22.34631693,166.5103197,421.2658793,12.80012401,99982.70479,1.52E-02,421.2112577
 06/01  22:05:00,22.748375,0,0,0,22.32703446,166.6401058,421.1609378,12.80012563,99982.70479,1.52E-02,421.1108526
 06/01  22:10:00,22.698375,0,0,0,22.30767399,166.82689,421.0646869,12.80012653,99982.70479,1.52E-02,421.0187628
 06/01  22:15:00,22.648375,0,0,0,22.28835621,167.0513632,420.9764073,12.80012763,99982.70479,1.52E-02,420.9342993
 06/01  22:20:00,22.598375,0,0,0,22.26919116,167.2918332,420.8954397,12.80012877,99982.70479,1.52E-02,420.856831
 06/01  22:25:00,22.548375,0,0,0,22.2502209,167.5371349,420.821179,12.80012985,99982.70479,1.52E-02,420.7857791
 06/01  22:30:00,22.498375,0,0,0,22.23144095,167.7850489,420.7530704,12.80013086,99982.70479,1.52E-02,420.7206128
 06/01  22:35:00,22.448375,0,0,0,22.21283388,168.0366562,420.6906046,12.80013178,99982.70479,1.52E-02,420.6608451
 06/01  22:40:00,22.398375,0,0,0,22.19438601,168.2928805,420.6333148,12.80013264,99982.70479,1.52E-02,420.6060293
 06/01  22:45:00,22.348375,0,0,0,22.1760354,168.5303802,420.5807724,12.80013343,99982.70479,1.52E-02,420.5557555
 06/01  22:50:00,22.298375,0,0,0,22.15782863,168.806492,420.5325844,12.80013416,99982.70479,1.52E-02,420.5096477
 06/01  22:55:00,22.248375,0,0,0,22.13978688,169.0809755,420.4883904,12.80013486,99982.70479,1.52E-02,420.4673611
 06/01  23:00:00,22.198375,0,0,0,22.12189976,169.3551649,420.4478597,12.80013554,99982.70479,1.52E-02,420.4285794
 06/01  23:05:00,22.10670833,0,0,0,22.10228708,169.5763169,420.4106869,12.80013111,99982.19452,1.52E-02,420.3930123
 06/01  23:10:00,22.01504167,0,0,0,22.08075619,170.1259404,420.3765931,12.80013039,99981.68424,1.52E-02,420.3603919
 06/01  23:15:00,21.923375,0,0,0,22.05811932,170.8714854,420.3453235,12.80012918,99981.17397,1.52E-02,420.3304734
 06/01  23:20:00,21.83170833,0,0,0,22.03510979,171.6763058,420.3166445,12.80012824,99980.6637,1.52E-02,420.3030332
 06/01  23:25:00,21.74004167,0,0,0,22.01202882,172.4722622,420.2903423,12.80012773,99980.15342,1.52E-02,420.2778665
 06/01  23:30:00,21.648375,0,0,0,21.98888823,173.2483278,420.2662201,12.80012751,99979.64315,1.52E-02,420.2547853
 06/01  23:35:00,21.55670833,0,0,0,21.96562438,174.0140985,420.2440977,12.80012746,99979.13288,1.52E-02,420.2336173
 06/01  23:40:00,21.46504167,0,0,0,21.94220198,174.7777023,420.2238096,12.80012752,99978.6226,1.52E-02,420.2142041
 06/01  23:45:00,21.373375,0,0,0,21.91862286,175.5413035,420.2052041,12.80012769,99978.11233,1.52E-02,420.1964006
 06/01  23:50:00,21.28170833,0,0,0,21.89490377,176.304105,420.188142,12.80012794,99977.60205,1.52E-02,420.1800737
 06/01  23:55:00,21.19004167,0,0,0,21.87106081,177.0653174,420.1724954,12.80012829,99977.09178,1.52E-02,420.1651011
 06/01  24:00:00,21.098375,0,0,0,21.84710614,177.8250591,420.1581472,12.80012871,99976.58151,1.52E-02,420.1513706
 06/02  00:05:00,21.098375,0,0,0,21.82658378,178.452495,420.1449917,12.80013304,99976.17329,1.52E-02,420.1387796
 06/02  00:10:00,21.098375,0,0,0,21.80984654,178.4637894,420.132931,12.80013449,99975.76507,1.52E-02,420.1272352
 06/02  00:15:00,21.098375,0,0,0,21.79532113,178.0978884,420.121874,12.800136,99975.35685,1.52E-02,420.1166515
 06/02  00:20:00,21.098375,0,0,0,21.78157792,177.615983,420.1117373,12.80013693,99974.94863,1.52E-02,420.1069487
 06/02  00:25:00,21.098375,0,0,0,21.76801875,177.1510634,420.1024441,12.80013737,99974.54041,1.52E-02,420.0980533
 06/02  00:30:00,21.098375,0,0,0,21.75460767,176.7253605,420.0939242,12.8001376,99974.13219,1.52E-02,420.0898982
 06/02  00:35:00,21.098375,0,0,0,21.74146006,176.3211284,420.0861131,12.80013783,99973.72398,1.52E-02,420.0824217
 06/02  00:40:00,21.098375,0,0,0,21.72864145,175.9233107,420.0789519,12.80013811,99973.31576,1.52E-02,420.0755672
 06/02  00:45:00,21.098375,0,0,0,21.7161493,175.5282946,420.0723865,12.80013841,99972.90754,1.52E-02,420.069283
 06/02  00:50:00,21.098375,0,0,0,21.70395488,175.1382185,420.0663672,12.80013871,99972.49932,1.52E-02,420.0635216
 06/02  00:55:00,21.098375,0,0,0,21.69203312,174.755343,420.0608486,12.80013901,99972.0911,1.52E-02,420.0582395
 06/02  01:00:00,21.098375,0,0,0,21.6803691,174.380304,420.0557891,12.80013929,99971.68288,1.52E-02,420.0533968
 06/02  01:05:00,21.05670833,0,0,0,21.66766771,174.2107195,420.0511501,12.80014494,99971.37672,1.52E-02,420.0489569
 06/02  01:10:00,21.01504167,0,0,0,21.65380327,174.274816,420.0468963,12.800147,99971.07055,1.52E-02,420.0448859
 06/02  01:15:00,20.973375,0,0,0,21.63936062,174.4878752,420.0429958,12.80015015,99970.76439,1.52E-02,420.0411531
 06/02  01:20:00,20.93170833,0,0,0,21.62487854,174.75615,420.0394193,12.80015357,99970.45823,1.52E-02,420.0377303
 06/02  01:25:00,20.89004167,0,0,0,21.61059159,175.0304024,420.03614,12.80015675,99970.15206,1.52E-02,420.0345918
 06/02  01:30:00,20.848375,0,0,0,21.59652254,175.300987,420.0331331,12.80015955,99969.8459,1.52E-02,420.0317141
 06/02  01:35:00,20.80670833,0,0,0,21.58263136,175.573131,420.0303761,12.80016195,99969.53973,1.52E-02,420.0290754
 06/02  01:40:00,20.76504167,0,0,0,21.56889082,175.8515732,420.0278482,12.80016401,99969.23357,1.52E-02,420.0266561
 06/02  01:45:00,20.723375,0,0,0,21.55529587,176.1371846,420.0255305,12.80016581,99968.9274,1.52E-02,420.0244378
 06/02  01:50:00,20.68170833,0,0,0,21.54185003,176.4288796,420.0234055,12.80016738,99968.62124,1.52E-02,420.0224039
 06/02  01:55:00,20.64004167,0,0,0,21.5285554,176.7256351,420.0214571,12.80016875,99968.31508,1.52E-02,420.0205391
 06/02  02:00:00,20.598375,0,0,0,21.51541062,177.0270201,420.0196707,12.80016994,99968.00891,1.52E-02,420.0188293
 06/02  02:05:00,20.598375,0,0,0,21.50364841,177.111697,420.018033,12.8001658,99967.70275,1.52E-02,420.0172617
 06/02  02:10:00,20.598375,0,0,0,21.49337122,176.9798644,420.0165318,12.80016489,99967.39658,1.52E-02,420.0158246
 06/02  02:15:00,20.598375,0,0,0,21.48400025,176.7148684,420.0151555,12.80016276,99967.09042,1.52E-02,420.0145072
 06/02  02:20:00,20.598375,0,0,0,21.47500211,176.4058732,420.0138939,12.80016025,99966.78426,1.52E-02,420.0132995
 06/02  02:25:00,20.598375,0,0,0,21.46613678,176.0999019,420.0127374,12.80015788,99966.47809,1.52E-02,420.0121924
 06/02  02:30:00,20.598375,0,0,0,21.45736877,175.8059561,420.0116772,12.80015581,99966.17193,1.52E-02,420.0111775
 06/02  02:35:00,20.598375,0,0,0,21.44872414,175.5188771,420.0107052,12.80015405,99965.86576,1.52E-02,420.0102471
 06/02  02:40:00,20.598375,0,0,0,21.44021797,175.2340073,420.0098142,12.80015256,99965.5596,1.52E-02,420.0093942
 06/02  02:45:00,20.598375,0,0,0,21.43184528,174.9503854,420.0089974,12.80015127,99965.25344,1.52E-02,420.0086123
 06/02  02:50:00,20.598375,0,0,0,21.42359378,174.6689185,420.0082486,12.80015017,99964.94727,1.52E-02,420.0078955
 06/02  02:55:00,20.598375,0,0,0,21.4154535,174.390505,420.0075621,12.80014921,99964.64111,1.52E-02,420.0072384
 06/02  03:00:00,20.598375,0,0,0,21.40741851,174.1154364,420.0069328,12.80014838,99964.33494,1.52E-02,420.006636
 06/02  03:05:00,20.548375,0,0,0,21.397507,173.8941215,420.0063558,12.8001357,99964.23289,1.52E-02,420.0060837
 06/02  03:10:00,20.498375,0,0,0,21.38552038,174.0194478,420.0058268,12.80013156,99964.13083,1.52E-02,420.0055774
 06/02  03:15:00,20.448375,0,0,0,21.37233173,174.3559243,420.0053418,12.80012594,99964.02878,1.52E-02,420.0051132
 06/02  03:20:00,20.398375,0,0,0,21.35874672,174.7640608,420.0048972,12.80012073,99963.92672,1.52E-02,420.0046876
 06/02  03:25:00,20.348375,0,0,0,21.3450937,175.1604724,420.0044895,12.80011652,99963.82467,1.52E-02,420.0042975
 06/02  03:30:00,20.298375,0,0,0,21.33139232,175.5389302,420.0041158,12.8001132,99963.72261,1.52E-02,420.0039397
 06/02  03:35:00,20.248375,0,0,0,21.31758041,175.9081221,420.0037731,12.80011053,99963.62056,1.52E-02,420.0036117
 06/02  03:40:00,20.198375,0,0,0,21.30362295,176.2758473,420.003459,12.80010836,99963.51851,1.52E-02,420.003311
 06/02  03:45:00,20.148375,0,0,0,21.2895216,176.6439167,420.003171,12.80010662,99963.41645,1.52E-02,420.0030354
 06/02  03:50:00,20.098375,0,0,0,21.27529221,177.011159,420.0029069,12.80010526,99963.3144,1.52E-02,420.0027826
 06/02  03:55:00,20.048375,0,0,0,21.26094889,177.3764278,420.0026648,12.80010424,99963.21234,1.52E-02,420.0025509
 06/02  04:00:00,19.998375,0,0,0,21.24650077,177.7394842,420.0024429,12.80010351,99963.11029,1.52E-02,420.0023385
 06/02  04:05:00,19.998375,0,0,0,21.23374927,177.967917,420.0022394,12.80011451,99963.11029,1.52E-02,420.0021437
 06/02  04:10:00,19.998375,0,0,0,21.22288437,177.8857648,420.0020529,12.80011749,99963.11029,1.52E-02,420.0019651
 06/02  04:15:00,19.998375,0,0,0,21.21310721,177.6073908,420.0018819,12.80012207,99963.11029,1.52E-02,420.0018015
 06/02  04:20:00,19.998375,0,0,0,21.20368369,177.2653331,420.0017252,12.80012649,99963.11029,1.52E-02,420.0016514
 06/02  04:25:00,19.998375,0,2159.394909,2.578731022,21.19526257,177.3463448,420.0015815,12.80013018,99963.11029,1.52E-02,420.0015139
 06/02  04:30:00,19.998375,0,2293.6127,3.278398717,21.18764693,177.1606609,420.0014498,12.80013363,99963.11029,1.52E-02,420.0013878
 06/02  04:35:00,19.998375,0,23699.34386,13.26270101,21.19202788,181.9715057,420.001329,12.80013658,99963.11029,1.52E-02,420.0012722
 06/02  04:40:00,19.998375,0,49090.43738,26.66177605,21.21887328,188.9297179,420.0012183,12.80014386,99963.11029,1.52E-02,420.0011663
 06/02  04:45:00,19.998375,0,70098.30182,44.01431279,21.26714351,194.4208392,420.0011168,12.80015511,99963.11029,1.52E-02,420.0010691
 06/02  04:50:00,19.998375,0,91609.89764,67.78782922,21.33124909,199.2901725,420.0010238,12.80016545,99963.11029,1.52E-02,420.0009801
 06/02  04:55:00,19.998375,0,113591.5452,99.97919229,21.40743307,204.4485891,420.0009385,12.800173,99963.11029,1.52E-02,420.0008984
 06/02  05:00:00,19.998375,0,131195.7555,142.746002,21.49186837,208.9334935,420.0008602,12.80017856,99963.11029,1.52E-02,420.0008235
 06/02  05:05:00,20.048375,0,147610.1785,179.291197,21.58441574,213.4439148,420.0007885,12.80017569,99963.00823,1.52E-02,420.0007549
 06/02  05:10:00,20.098375,0,164108.176,219.7659071,21.68501521,217.9843299,420.0007228,12.80017597,99962.90618,1.52E-02,420.000692
 06/02  05:15:00,20.148375,0,180676.22,263.5320721,21.79326749,222.6520436,420.0006625,12.80017444,99962.80412,1.52E-02,420.0006343
 06/02  05:20:00,20.198375,0,197297.3534,309.7760565,21.90869551,227.4901313,420.0006073,12.80017232,99962.70207,1.52E-02,420.0005814
 06/02  05:25:00,20.248375,0,213952.3885,357.5405203,22.03087713,232.4999024,420.0005566,12.80017017,99962.60001,1.52E-02,420.0005329
 06/02  05:30:00,20.298375,0,241499.1688,444.8889174,22.16600123,240.5155389,420.0005102,12.80016808,99962.49796,1.52E-02,420.0004884
 06/02  05:35:00,20.348375,0,218459.377,401.4103374,22.28253218,233.7287133,420.0004676,12.80016831,99962.3959,1.52E-02,420.0004477
 06/02  05:40:00,20.398375,0,206245.2506,391.1475865,22.36764543,229.1134272,420.0004286,12.80015755,99962.29385,1.52E-02,420.0004103
 06/02  05:45:00,20.448375,0,193974.4801,375.6112766,22.42796891,227.1817624,420.0003928,12.80014325,99962.19179,1.52E-02,420.0003761
 06/02  05:50:00,20.498375,0,181649.1723,355.5810928,22.47365544,226.1418343,420.00036,12.80013207,99962.08974,1.52E-02,420.0003447
 06/02  05:55:00,20.548375,0,169275.7266,331.9452629,22.51041676,224.9548581,420.00033,12.80012481,99961.98768,1.52E-02,420.0003159
