Time,IAT,Lux,OCC,SAP,DAT,RAD,OAT
2015-05-13 21:00:00,26.2185401917,19.1814409209,0.0,44.7886352539,24.7100124359,0.0,13.6483230591
2015-05-13 21:15:00,26.021604538,19.1814409209,0.0,44.3249664307,24.7100124359,0.0,13.3874359131
2015-05-13 21:30:00,26.021604538,19.1814409209,0.0,43.2589797974,24.6489620209,0.0,12.9731369019
2015-05-13 21:45:00,25.8000526428,19.1814409209,0.0,45.0712394714,24.6123409271,0.0,12.7599153519
2015-05-13 22:00:00,25.8000526428,19.1814409209,0.0,41.3689689636,24.5879116058,0.0,12.4036006927
2015-05-13 22:15:00,25.8000526428,19.1814409209,0.0,42.2435073853,24.5676059723,0.0,12.1038184166
2015-05-13 22:30:00,25.6031169891,19.1814409209,0.0,41.8204994202,24.5268611908,0.0,11.9963378906
2015-05-13 22:45:00,25.6031169891,19.1814409209,0.0,11.8437414169,24.5268611908,0.0,11.6712756157
2015-05-13 23:00:00,25.6031169891,19.1814409209,0.0,10.1462135315,24.5268611908,0.0,11.3858337402
2015-05-13 23:15:00,25.6031169891,19.1814409209,0.0,10.5590229034,24.5092792511,0.0,11.2417907714
2015-05-13 23:30:00,25.6031169891,19.1814409209,0.0,10.2697105408,24.4658107758,0.0,10.9616918564
2015-05-13 23:45:00,25.4061813354,19.1814409209,0.0,10.6201105118,24.4658107758,0.0,10.6587543488
2015-05-14 00:00:00,25.4061813354,19.1814409209,0.0,10.8739042282,24.4658107758,0.0,10.2869338989
2015-05-14 00:15:00,25.4061813354,19.1814409209,0.0,6.32284021378,24.4047603607,0.0,10.0948967934
