Date/Time,C38130:Zone Outdoor Air Drybulb Temperature [C](TimeStep),OCCU,C38130:Zone Windows Total Transmitted Solar Radiation Energy [J](TimeStep),C38130:Daylighting Reference Point 1 Illuminance [lux](TimeStep),C38130:Zone Mean Air Temperature [C](TimeStep),C38130:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),ZoneCO2,VAV_SYSTEM SUPPLY FAN OUTLET:System Node Temperature [C](TimeStep),VAV_SYSTEM SUPPLY FAN OUTLET:System Node Pressure [Pa](TimeStep),SupplyFlow,SupplyCO2
 07/29  03:00:00,17.098375,0,0,0,20.79964859,255.309057,420.0000408,12.80010776,100027.8251,1.55E-02,420.0000408
 07/29  03:05:00,17.098375,0,0,0,20.79510717,254.2533448,420.000036,12.80010404,100027.8251,1.55E-02,420.0000359
 07/29  03:10:00,17.098375,0,0,0,20.78838702,253.5957477,420.0000317,12.80010252,100027.8251,1.55E-02,420.0000317
 07/29  03:15:00,17.098375,0,0,0,20.78054305,253.1869891,420.0000279,12.80010034,100027.8251,1.55E-02,420.0000279
 07/29  03:20:00,17.098375,0,0,0,20.77246795,252.8451489,420.0000246,12.80009847,100027.8251,1.55E-02,420.0000246
 07/29  03:25:00,17.098375,0,0,0,20.76449079,252.4891767,420.0000217,12.80009711,100027.8251,1.55E-02,420.0000217
 07/29  03:30:00,17.098375,0,0,0,20.75659562,252.1119156,420.0000191,12.80009612,100027.8251,1.55E-02,420.0000191
 07/29  03:35:00,17.098375,0,0,0,20.74853113,251.6541877,420.0000168,12.80009537,100027.8251,1.55E-02,420.0000168
 07/29  03:40:00,17.098375,0,0,0,20.74041629,251.3048076,420.0000148,12.80009473,100027.8251,1.55E-02,420.0000148
 07/29  03:45:00,17.098375,0,0,0,20.73233999,250.9442954,420.0000131,12.80009427,100027.8251,1.55E-02,420.0000131
 07/29  03:50:00,17.098375,0,0,0,20.72430353,250.5722477,420.0000115,12.80009396,100027.8251,1.55E-02,420.0000115
 07/29  03:55:00,17.098375,0,0,0,20.71627591,250.1943935,420.0000102,12.80009375,100027.8251,1.55E-02,420.0000102
 07/29  04:00:00,17.098375,0,0,0,20.70823623,249.8156508,420.000009,12.80009362,100027.8251,1.55E-02,420.000009
 07/29  04:05:00,17.08170833,0,0,0,20.69913944,249.4348466,420.0000079,12.80009845,100027.4281,1.55E-02,420.0000079
 07/29  04:10:00,17.06504167,0,0,0,20.6889384,249.248204,420.000007,12.80010073,100027.031,1.55E-02,420.000007
 07/29  04:15:00,17.048375,0,0,0,20.67812306,249.164548,420.0000061,12.80010429,100026.634,1.55E-02,420.0000061
 07/29  04:20:00,17.03170833,0,0,0,20.66709487,249.1029397,420.0000054,12.80010795,100026.2369,1.55E-02,420.0000054
 07/29  04:25:00,17.01504167,0,0,0,20.65599602,249.0279559,420.0000048,12.80011116,100025.8399,1.55E-02,420.0000048
 07/29  04:30:00,16.998375,0,0,0,20.64481556,248.937428,420.0000042,12.80011381,100025.4428,1.55E-02,420.0000042
 07/29  04:35:00,16.98170833,0,0,0,20.63351484,248.8386711,420.0000037,12.80011597,100025.0458,1.55E-02,420.0000037
 07/29  04:40:00,16.96504167,0,0,0,20.62207843,248.7362348,420.0000033,12.80011774,100024.6488,1.55E-02,420.0000033
 07/29  04:45:00,16.948375,0,0,0,20.61051155,248.6307088,420.0000029,12.80011922,100024.2517,1.55E-02,420.0000029
 07/29  04:50:00,16.93170833,0,47327.22929,25.35731905,20.62534203,260.3935666,420.0000025,12.80012044,100023.8547,1.55E-02,420.0000025
 07/29  04:55:00,16.91504167,0,58515.64175,34.58920345,20.66306405,265.0560865,420.0000022,12.80012918,100023.4576,1.55E-02,420.0000022
 07/29  05:00:00,16.898375,0,69815.99458,49.00501526,20.70861685,266.8754142,420.000002,12.8001366,100023.0606,1.55E-02,420.000002
 07/29  05:05:00,16.93170833,0,81322.01718,64.66698401,20.75702905,269.0233364,420.0000017,12.80013666,100023.0606,1.55E-02,420.0000017
 07/29  05:10:00,16.96504167,0,93059.78607,84.5181137,20.80895227,271.766899,420.0000015,12.80013575,100023.0606,1.55E-02,420.0000015
 07/29  05:15:00,16.998375,0,105030.325,108.2172799,20.86597336,274.856415,420.0000013,12.8001338,100023.0606,1.55E-02,420.0000013
 07/29  05:20:00,17.03170833,0,116371.8486,135.0970913,20.9282403,277.8934044,420.0000012,12.80013219,100023.0606,1.55E-02,420.0000012
 07/29  05:25:00,17.06504167,0,123301.4029,164.2158647,20.9932124,280.117059,420.000001,12.80013092,100023.0606,1.55E-02,420.000001
 07/29  05:30:00,17.098375,0,130728.5991,194.4053685,21.05861508,282.1081747,420.0000009,12.80012932,100023.0606,1.55E-02,420.0000009
 07/29  05:35:00,17.13170833,0,134944.3458,215.0791218,21.12140896,283.1551022,420.0000008,12.80012741,100023.0606,1.55E-02,420.0000008
 07/29  05:40:00,17.16504167,0,138854.8357,232.1222256,21.18099208,284.4197379,420.0000007,12.80012495,100023.0606,1.55E-02,420.0000007
 07/29  05:45:00,17.198375,0,142515.8604,245.0817248,21.23838066,285.9206378,420.0000006,12.80012254,100023.0606,1.55E-02,420.0000006
 07/29  05:50:00,17.23170833,0,145966.6423,253.5693485,21.29462217,287.4845079,420.0000006,12.80012055,100023.0606,1.55E-02,420.0000006
 07/29  05:55:00,17.26504167,0,149235.4424,257.2623792,21.35016926,289.0042481,420.0000005,12.80011897,100023.0606,1.55E-02,420.0000005
 07/29  06:00:00,17.298375,0,140239.1514,255.2507788,21.39789964,287.2713136,420.0000004,12.80011761,100023.0606,1.55E-02,420.0000004
 07/29  06:05:00,17.40670833,0,143040.5554,269.8901385,21.4450727,288.1553489,420.0000004,12.80011442,100022.7628,1.55E-02,420.0000004
 07/29  06:10:00,17.51504167,0,145703.7719,283.8345399,21.49679696,288.9312039,420.0000003,12.80011216,100022.465,1.55E-02,420.0000003
 07/29  06:15:00,17.623375,0,148240.5565,297.0548888,21.55259794,288.9374709,420.0000003,12.80011068,100022.1673,1.55E-02,420.0000003
 07/29  06:20:00,17.73170833,0,150998.296,309.5265433,21.6101611,288.5943226,420.0000003,12.8001092,100021.8695,1.55E-02,420.0000003
 07/29  06:25:00,17.84004167,0,153273.5439,321.2295805,21.66763676,288.0634421,420.0000002,12.80010751,100021.5717,1.55E-02,420.0000002
 07/29  06:30:00,17.948375,0,155450.4308,332.1487882,21.72436954,287.5395327,420.0000002,12.80010617,100021.2739,1.55E-02,420.0000002
 07/29  06:35:00,18.05670833,0,157046.4869,340.693971,21.78003993,286.8720199,420.0000002,12.800106,100020.9761,1.55E-02,420.0000002
 07/29  06:40:00,18.16504167,0,158539.7947,348.4208776,21.83468585,286.2068287,420.0000002,12.80010464,100020.6783,1.55E-02,420.0000002
 07/29  06:45:00,18.273375,0,159936.5665,355.3605061,21.88843318,285.5184833,420.0000001,12.80010348,100020.3806,1.55E-02,420.0000001
 07/29  06:50:00,18.38170833,0,161242.2615,361.5470681,21.94142519,284.824213,420.0000001,12.80010252,100020.0828,1.55E-02,420.0000001
 07/29  06:55:00,18.49004167,0,162461.6947,367.017595,21.99375671,284.1110631,420.0000001,12.80010171,100019.785,1.55E-02,420.0000001
 07/29  07:00:00,18.598375,0,163599.1209,371.8115475,22.04545495,283.366886,420.0000001,12.80010102,100019.4872,1.55E-02,420.0000001
 07/29  07:05:00,18.68170833,0,164658.2976,379.5211051,22.09482856,282.5339375,420.0000001,12.80009394,100018.7924,1.55E-02,420.0000001
 07/29  07:10:00,18.76504167,0,165642.5343,386.8090929,22.14182206,282.000329,420.0000001,12.80009039,100018.0976,1.55E-02,420.0000001
 07/29  07:15:00,18.848375,0,166554.73,393.6946765,22.18725497,281.6152967,420.0000001,12.80000298,100017.4027,1.55E-02,420.0000001
 07/29  07:20:00,18.93170833,0,167397.403,400.1977102,22.23181003,281.2482307,420.0000001,12.80007794,100016.7079,1.55E-02,420.0000001
 07/29  07:25:00,19.01504167,0,168172.7151,406.3386201,22.27573842,280.8413756,420.0000001,12.80007359,100016.0131,1.55E-02,420.0000001
 07/29  07:30:00,19.098375,0,168882.4927,412.1382966,22.31908471,280.4122343,420,12.80007071,100015.3183,1.55E-02,420
 07/29  07:35:00,19.18170833,0,184218.3548,456.9595518,22.37170843,284.3504204,420,12.8000687,100014.6234,1.55E-02,420
 07/29  07:40:00,19.26504167,0,199301.5907,499.9849967,22.43768214,288.0365738,420,12.80006931,100013.9286,1.56E-02,420
 07/29  07:45:00,19.348375,0,214099.126,541.0019319,22.51429258,290.8190227,420,12.80007099,100013.2338,1.56E-02,420
 07/29  07:50:00,19.43170833,0,242985.9528,591.039307,22.60596249,297.0439851,420,12.80007216,100012.539,1.56E-02,420
 07/29  07:55:00,19.51504167,0,257080.7831,627.525507,22.70638384,299.8480018,420,12.80007436,100011.8442,1.56E-02,420
 07/29  08:00:00,19.598375,0,270767.0161,661.3235635,22.8085612,301.8672027,420,12.8000752,100011.1493,1.56E-02,420
 07/29  08:05:00,19.723375,0,284014.1146,696.9410698,22.91298368,304.3483279,420,12.80007952,100010.8515,1.56E-02,420
 07/29  08:10:00,19.848375,0,296790.584,730.992601,23.02070314,306.7714624,420,12.80008067,100010.5538,1.56E-02,420
 07/29  08:15:00,19.973375,0,309063.7673,763.324458,23.13171444,309.1145468,420,12.80008281,100010.256,1.56E-02,420
 07/29  08:20:00,20.098375,0,335076.6821,813.9849869,23.25408582,315.2662603,420,12.8000849,100009.9582,1.56E-02,420
 07/29  08:25:00,20.223375,0,346223.8201,842.5762032,23.38333874,317.9185235,420,12.80008809,100009.6604,1.56E-02,420
 07/29  08:30:00,20.348375,0,356728.9332,868.96512,23.51283164,319.6589035,420,12.80008987,100009.3626,1.56E-02,420
 07/29  08:35:00,20.473375,0,351117.3836,857.2841855,23.62993065,317.1670532,420,12.80009005,100009.0649,1.56E-02,420
 07/29  08:40:00,20.598375,0,345355.4648,844.7384299,23.73154701,315.4438113,420,12.80008781,100008.7671,1.56E-02,420
 07/29  08:45:00,20.723375,0,339447.083,831.4149491,23.82189831,314.7402825,420,12.80008511,100008.4693,1.56E-02,420
 07/29  08:50:00,20.848375,0,333396.7649,817.3996252,23.90558365,314.2654727,420,12.80008321,100008.1715,1.56E-02,420
 07/29  08:55:00,20.973375,0,327209.8441,802.7771808,23.9848009,313.5999936,420,12.80008208,100007.8737,1.56E-02,420
 07/29  09:00:00,21.098375,0,309106.3997,771.3752128,24.00098711,317.1502747,420,12.51333141,100007.5759,1.76E-02,420
 07/29  09:05:00,21.15670833,1,303129.458,758.5743894,24.00152008,334.4899775,430.0628072,12.45014837,100007.1789,2.14E-02,420
 07/29  09:10:00,21.21504167,1,297053.689,745.1864302,24.00151867,349.7389722,445.0138703,12.68812538,100006.7819,2.31E-02,428.8641993
 07/29  09:15:00,21.273375,1,290888.621,731.2718964,24.00153091,361.4980606,460.0211385,12.73531643,100006.3848,2.42E-02,442.0344014
 07/29  09:20:00,21.33170833,1,284645.184,716.8905245,24.00155614,371.553566,473.2214251,12.75370603,100005.9878,2.51E-02,455.254114
 07/29  09:25:00,21.39004167,1,278335.7249,702.1012032,24.0015822,380.2826893,484.4764195,12.76256732,100005.5907,2.58E-02,466.8820791
 07/29  09:30:00,21.448375,1,271973.9855,686.9619393,24.00160573,387.8315305,494.1425419,12.76889418,100005.1937,2.65E-02,476.7964611
 07/29  09:35:00,21.50670833,1,260955.7487,660.588428,24.00163067,392.6821856,502.5565449,12.77853771,100004.7967,2.70E-02,485.311226
 07/29  09:40:00,21.56504167,1,250212.9011,634.6552918,24.00165637,395.898839,509.9397807,12.78461909,100004.3996,2.73E-02,492.7230146
 07/29  09:45:00,21.623375,1,239771.5214,609.2546152,24.0016817,397.9457464,516.4359915,12.78870093,100004.0026,2.76E-02,499.2268135
 07/29  09:50:00,21.68170833,1,229657.3868,584.4760678,24.00170625,399.0270627,522.1536373,12.79183937,100003.6055,2.78E-02,504.9492433
 07/29  09:55:00,21.74004167,1,219895.4829,560.4066579,24.00172981,399.2999666,527.1859605,12.79435198,100003.2085,2.80E-02,509.9858451
 07/29  10:00:00,21.798375,1,210509.4809,537.1304594,24.00175225,398.9191236,531.6164547,12.79633244,100002.8114,2.80E-02,514.4187548
 07/29  10:05:00,21.89004167,1,201521.1941,516.9308509,24.00176967,398.0356331,535.5175586,12.7954637,100002.2159,2.82E-02,518.321521
 07/29  10:10:00,21.98170833,1,185459.432,490.1719687,24.00179257,394.0073056,538.9618698,12.80355582,100001.6203,2.81E-02,521.757954
 07/29  10:15:00,22.073375,1,177799.0529,471.2640827,24.00181409,391.1239468,542.0066318,12.80131317,100001.0248,2.80E-02,524.7920041
 07/29  10:20:00,22.16504167,1,170598.5344,452.970697,24.00183345,388.7655322,544.6975039,12.79975225,100000.4292,2.80E-02,527.4740964
 07/29  10:25:00,22.25670833,1,163866.3332,435.3405876,24.00185198,386.5346541,547.0743258,12.79928394,99999.83363,2.81E-02,529.8444515
 07/29  10:30:00,22.348375,1,157606.4326,418.4202214,24.00187005,384.3844356,549.1730763,12.79902872,99999.23806,2.81E-02,531.9381639
 07/29  10:35:00,22.44004167,1,151902.8091,402.4121039,24.0018885,382.0212476,551.0269759,12.79957371,99998.6425,2.81E-02,533.7869266
 07/29  10:40:00,22.53170833,1,146540.7934,386.9238898,24.00190694,379.6663184,552.6654599,12.79960533,99998.04694,2.81E-02,535.4200032
 07/29  10:45:00,22.623375,1,141517.3906,371.9824975,24.00192528,377.3397171,554.1141802,12.79953977,99997.45137,2.81E-02,536.8633231
 07/29  10:50:00,22.71504167,1,136826.2206,357.6132115,24.00194351,375.0521578,555.395497,12.79943758,99996.85581,2.81E-02,538.1394824
 07/29  10:55:00,22.80670833,1,129169.4507,338.2059291,24.00196393,371.6324909,556.5326161,12.80237146,99996.26025,2.81E-02,539.2681781
 07/29  11:00:00,22.898375,1,125641.4074,323.111758,24.00198343,368.9891135,557.5425935,12.80062342,99995.66468,2.81E-02,540.269852
 07/29  11:05:00,22.898375,1,122412.9422,310.5521657,24.00201137,366.5489067,558.4435399,12.80648857,99995.26764,2.79E-02,541.1595282
 07/29  11:10:00,22.898375,1,119463.4776,300.0244694,24.00203649,364.277542,559.2503232,12.80663698,99994.8706,2.77E-02,541.9531605
 07/29  11:15:00,22.898375,1,116769.4627,293.4466221,24.00205659,362.0801543,559.9745566,12.80653219,99994.47356,2.76E-02,542.6638457
 07/29  11:20:00,22.898375,1,114304.6969,287.1199249,24.00207189,359.903441,560.6258964,12.80653619,99994.07651,2.74E-02,543.3018138
 07/29  11:25:00,22.898375,1,112040.7289,281.0459356,24.00208333,357.7150263,561.2128757,12.80664055,99993.67947,2.73E-02,543.8755707
 07/29  11:30:00,22.898375,1,111878.6037,278.5556319,24.00209072,356.1834876,561.7410756,12.8048849,99993.28243,2.72E-02,544.3926334
 07/29  11:35:00,22.898375,1,109896.242,274.723605,24.00209624,354.1554318,562.2176064,12.80616002,99992.88539,2.70E-02,544.857918
 07/29  11:40:00,22.898375,1,109727.5144,273.8413104,24.00209946,352.6201437,562.6476559,12.8049375,99992.48834,2.69E-02,545.2776879
 07/29  11:45:00,22.898375,1,109468.5687,272.5679866,24.00210041,351.4374914,563.0349305,12.80384757,99992.0913,2.68E-02,545.6565131
 07/29  11:50:00,22.898375,1,109145.8148,270.8927944,24.00209984,350.4157894,563.3829711,12.80330226,99991.69426,2.67E-02,545.9976583
 07/29  11:55:00,22.898375,1,108784.0337,268.8047035,24.00209813,349.5196483,563.6953818,12.80290247,99991.29722,2.67E-02,546.3042429
 07/29  12:00:00,22.898375,1,108405.7813,263.4404136,24.00209558,348.7148152,563.9757011,12.80261116,99990.90018,2.66E-02,546.5794415
 07/29  12:05:00,23.01504167,0.5,108795.7431,259.7652414,24.00211318,347.6331669,559.3162154,12.8666114,99989.90757,2.52E-02,546.8263712
 07/29  12:10:00,23.13170833,0.5,110021.3511,256.804592,24.00209646,347.3368876,552.2380835,12.79736136,99988.91496,2.53E-02,542.7218893
 07/29  12:15:00,23.248375,0.5,111241.1357,256.8344216,24.00207181,347.6461153,545.0782082,12.78857918,99987.92236,2.55E-02,536.4868526
 07/29  12:20:00,23.36504167,0.5,107700.9259,260.0268151,24.00205253,346.7048229,538.7402771,12.79182652,99986.92975,2.57E-02,530.1798091
 07/29  12:25:00,23.48170833,0.5,108853.9267,259.8143918,24.00203943,346.6826079,533.2977595,12.78942272,99985.93715,2.59E-02,524.5968059
 07/29  12:30:00,23.598375,0.5,110003.818,259.5111821,24.0020311,347.2858362,528.5861228,12.78749176,99984.94454,2.62E-02,519.8025611
 07/29  12:35:00,23.71504167,0.5,109459.8314,254.2031352,24.00202808,347.6057875,524.4531485,12.78841051,99983.95194,2.64E-02,515.6521401
 07/29  12:40:00,23.83170833,0.5,108912.0275,248.9397264,24.00202952,347.8454462,520.8013598,12.78895817,99982.95933,2.67E-02,512.0114553
 07/29  12:45:00,23.948375,0.5,108359.9222,243.7206597,24.00203266,348.0992743,517.5681275,12.78917461,99981.96673,2.69E-02,508.7946409
 07/29  12:50:00,24.06504167,0.5,107802.9842,238.5456459,24.00203692,348.3782952,514.7056898,12.7893283,99980.97412,2.72E-02,505.9465275
 07/29  12:55:00,24.18170833,0.5,107240.6453,233.4144044,24.00204353,348.678734,512.1722644,12.78948828,99979.98151,2.74E-02,503.4250424
 07/29  13:00:00,24.298375,0.5,106672.3105,228.3266657,24.00205231,348.9951329,509.9298883,12.78965908,99978.98891,2.77E-02,501.19338
 07/29  13:05:00,24.35670833,1,106097.367,225.3811998,24.00202422,350.1133538,512.832692,12.7330526,99978.69113,2.94E-02,499.2180993
 07/29  13:10:00,24.41504167,1,105515.1928,222.441148,24.00204754,351.0191188,518.3033267,12.78868002,99978.39335,2.97E-02,501.7751424
 07/29  13:15:00,24.473375,1,104925.1642,219.5059979,24.00208653,351.690351,523.996604,12.79472699,99978.09556,2.99E-02,506.5941552
 07/29  13:20:00,24.53170833,1,104326.6626,216.5752655,24.00212585,352.2703219,529.0162492,12.79521899,99977.79778,3.01E-02,511.6092911
 07/29  13:25:00,24.59004167,1,103719.0794,213.6484963,24.00216101,352.7848608,533.2846384,12.79517255,99977.5,3.02E-02,516.0310329
 07/29  13:30:00,24.648375,1,103101.8212,210.7252679,24.00219215,353.241439,536.9510512,12.79523216,99977.20222,3.04E-02,519.7910029
 07/29  13:35:00,24.70670833,1,100989.2266,203.8796881,24.00223322,353.1529113,540.1521749,12.79660827,99976.90444,3.05E-02,523.0206995
 07/29  13:40:00,24.76504167,1,98859.65187,197.0944287,24.00227631,352.7203776,542.9724341,12.79768388,99976.60665,3.06E-02,525.8405288
 07/29  13:45:00,24.823375,1,96713.33417,190.37156,24.00231489,351.9942716,545.4636798,12.7985883,99976.30887,3.06E-02,528.3248594
 07/29  13:50:00,24.88170833,1,94550.525,183.7131211,24.00234944,351.0848631,547.6642124,12.7992083,99976.01109,3.07E-02,530.5193662
 07/29  13:55:00,24.94004167,1,92371.48982,177.1211157,24.0023806,349.991646,549.6073533,12.79980116,99975.71331,3.07E-02,532.4577875
 07/29  14:00:00,24.998375,1,90176.5071,170.5975075,24.00240878,348.625492,551.3239344,12.79958137,99975.41553,3.07E-02,534.1694756
 07/29  14:05:00,24.96504167,1,87965.86678,165.0867084,24.00242286,346.7903976,552.847752,12.80683486,99975.11775,3.05E-02,535.6815902
 07/29  14:10:00,24.93170833,1,85739.86844,159.5912724,24.00243777,344.8055358,554.206899,12.8077152,99974.81996,3.03E-02,537.0239018
 07/29  14:15:00,24.898375,1,85316.37068,149.5223775,24.0024575,343.3217309,555.4211989,12.8067147,99974.52218,3.02E-02,538.2211572
 07/29  14:20:00,24.86504167,1,82900.21627,148.1483141,24.00247689,341.2945398,556.5085049,12.80778081,99974.2244,2.99E-02,539.2908186
 07/29  14:25:00,24.83170833,1,80474.47563,149.7570857,24.00251424,316.6015848,557.5543437,12.8627324,99973.92662,2.82E-02,540.2486127
 07/29  14:30:00,24.798375,1,78039.64165,151.4651272,24.00255537,310.5738913,558.5540924,12.82409744,99973.62884,2.76E-02,541.1698788
 07/29  14:35:00,24.76504167,1,74722.9392,145.8187771,24.00259227,303.1324467,559.4951795,12.82536405,99973.33106,2.70E-02,542.0505448
 07/29  14:40:00,24.73170833,1,71364.22421,140.150976,24.0026282,294.5055501,560.379234,12.83017747,99973.03327,2.64E-02,542.8795365
 07/29  14:45:00,24.698375,1,67963.14778,134.4673468,24.00266189,285.6333282,561.2142739,12.83301288,99972.73549,2.57E-02,543.658289
 07/29  14:50:00,24.66504167,1,64519.26974,128.7749666,24.00269277,276.9463652,562.0075105,12.83448686,99972.43771,2.50E-02,544.393865
 07/29  14:55:00,24.63170833,1,61032.05039,123.0830022,24.00272079,268.55442,562.7637176,12.83546708,99972.13993,2.43E-02,545.092617
 07/29  15:00:00,24.598375,1,57500.84146,117.4036702,24.00274609,260.4585802,563.4860565,12.83635146,99971.84215,2.37E-02,545.7587504
 07/29  15:05:00,24.273375,1,53924.87607,111.8859495,24.00276129,252.6994313,564.1949729,12.86828993,99971.44511,2.26E-02,546.3950495
 07/29  15:10:00,23.948375,1,51126.64421,105.9697064,24.00277277,245.3895633,564.9032834,12.87701058,99971.04806,2.14E-02,547.019525
 07/29  15:15:00,23.623375,1,47286.69168,99.19901683,24.0027741,238.1289997,565.6150998,12.88447212,99970.65102,2.03E-02,547.6434667
 07/29  15:20:00,23.298375,1,43415.26468,92.28109893,24.00276868,230.9270599,566.3301104,12.89664742,99970.25398,1.92E-02,548.2704968
 07/29  15:25:00,22.973375,1,39511.37792,85.20509792,24.0027574,223.8156221,567.0465761,12.91736351,99969.85694,1.81E-02,548.9003405
 07/29  15:30:00,22.648375,1,35573.88556,77.95694494,24.00274151,216.7828124,567.7631391,12.94425192,99969.45989,1.70E-02,549.5314661
 07/29  15:35:00,22.323375,1,34457.13595,75.58357792,24.00258326,210.6720604,568.4749563,12.98724822,99969.06285,1.57E-02,550.1626774
 07/29  15:40:00,21.998375,1,33338.22196,73.2053587,23.98929308,217.4207153,569.1272686,12.80017366,99968.66581,1.56E-02,550.7897082
 07/29  15:45:00,21.673375,1,32217.15455,70.82250655,23.95244779,218.5893071,569.6942375,12.79995014,99968.26877,1.56E-02,551.3643217
 07/29  15:50:00,21.348375,1,31093.94052,68.43520883,23.89782176,222.8359164,570.1761795,12.79995481,99967.87173,1.56E-02,551.8637575
 07/29  15:55:00,21.023375,1,29968.58219,66.04361751,23.83646841,228.8944168,570.5832292,12.79996165,99967.47468,1.56E-02,552.2882941
 07/29  16:00:00,20.698375,1,28841.07693,63.64784511,23.77522841,235.2899156,570.9259695,12.79997158,99967.07764,1.56E-02,552.6468591
 07/29  16:05:00,20.773375,1,27711.4166,61.3363109,23.73619365,239.5198533,571.2246965,12.80000505,99966.77986,1.56E-02,552.9487747
 07/29  16:10:00,20.848375,1,26579.587,59.00876669,23.71938589,239.7981842,571.4915432,12.8000246,99966.48208,1.57E-02,553.2119195
 07/29  16:15:00,20.923375,1,25406.05938,56.66551231,23.71338808,237.7152765,571.7319779,12.80004396,99966.1843,1.57E-02,553.4469814
 07/29  16:20:00,20.998375,1,24213.61344,54.30678422,23.7094745,235.1849182,571.9489165,12.80005766,99965.88651,1.57E-02,553.6587772
 07/29  16:25:00,21.073375,1,23023.17278,51.93274817,23.70463462,232.8012288,572.1447988,12.8000664,99965.58873,1.57E-02,553.8498757
 07/29  16:30:00,21.148375,1,21834.75914,49.5434901,23.69909793,230.602837,572.3220264,12.80007255,99965.29095,1.57E-02,554.0224259
 07/29  16:35:00,21.223375,1,21164.83181,48.07582734,23.69380898,228.5130434,572.4828542,12.80007765,99964.99317,1.57E-02,554.1785434
 07/29  16:40:00,21.298375,1,20495.82577,46.60574232,23.68933266,226.4640811,572.6292826,12.8000822,99964.69539,1.57E-02,554.3202146
 07/29  16:45:00,21.373375,1,19827.74021,45.13352118,23.68564127,224.3691827,572.7630516,12.80008623,99964.39761,1.57E-02,554.4492015
 07/29  16:50:00,21.448375,1,19160.57389,43.65944062,23.6824923,222.2539833,572.8856814,12.80008963,99964.09982,1.57E-02,554.567037
 07/29  16:55:00,21.523375,1,18494.32521,42.1837679,23.67971505,220.1497498,572.998509,12.80009241,99963.80204,1.57E-02,554.67506
 07/29  17:00:00,21.598375,1,17828.9922,40.70676078,23.67725857,218.0675359,573.1027116,12.80009471,99963.50426,1.57E-02,554.7744484
 07/29  17:05:00,21.59004167,0,17164.57255,39.26281668,23.57467189,222.0340758,562.9790069,12.80010493,99963.20648,1.57E-02,554.8662391
 07/29  17:10:00,21.58170833,0,16501.06363,37.81443809,23.45329964,234.3881866,547.7065347,12.80012953,99962.9087,1.57E-02,545.948396
 07/29  17:15:00,21.573375,0,15838.46254,36.36196157,23.37073665,243.6304099,532.1814285,12.80015961,99962.61092,1.57E-02,532.4950687
 07/29  17:20:00,21.56504167,0,15176.76607,34.90571002,23.32703241,246.0600501,518.3813763,12.80018414,99962.31313,1.57E-02,518.8191992
 07/29  17:25:00,21.55670833,0,14515.97082,33.44599265,23.28964803,240.0471427,506.5212312,12.80019566,99962.01535,1.57E-02,506.6629081
 07/29  17:30:00,21.548375,0,13856.07316,31.98310468,23.25153938,239.4103186,496.2726403,12.8001915,99961.71757,1.57E-02,496.2154565
 07/29  17:35:00,21.54004167,0,12929.00079,30.00296977,23.21406665,238.7759214,487.3065362,12.80018612,99961.41979,1.57E-02,487.1876027
 07/29  17:40:00,21.53170833,0,12003.40653,28.01256317,23.17792688,237.6313888,479.4037097,12.80018316,99961.12201,1.57E-02,479.2894751
 07/29  17:45:00,21.523375,0,11079.31808,26.01175291,23.14303848,236.43597,472.4222196,12.80018159,99960.82423,1.57E-02,472.3279754
 07/29  17:50:00,21.51504167,0,10156.77055,24.00026021,23.10881093,235.1090005,466.2557038,12.80018058,99960.52644,1.57E-02,466.1780691
 07/29  17:55:00,21.50670833,0,9235.808469,21.97761728,23.07525974,233.9630024,460.8125636,12.80017966,99960.22866,1.57E-02,460.7460635
 07/29  18:00:00,21.498375,0,8315.095526,19.94310674,23.04225902,232.746872,456.0099095,12.80017903,99959.93088,1.57E-02,455.9512703
 07/29  18:05:00,21.348375,0,7397.569491,17.89924528,23.00283817,232.3760133,451.7718652,12.80018186,99960.52644,1.57E-02,451.7206732
 07/29  18:10:00,21.198375,0,6481.873172,15.83921791,22.95652394,233.2457341,448.0315295,12.80018359,99961.12201,1.57E-02,447.9874336
 07/29  18:15:00,21.048375,0,5568.131953,13.7610161,22.90675016,234.9325858,444.7303352,12.80018757,99961.71757,1.57E-02,444.6926192
 07/29  18:20:00,20.898375,0,4656.509316,11.66163104,22.85625573,236.772485,441.8168319,12.80019319,99962.31313,1.57E-02,441.784639
 07/29  18:25:00,20.748375,0,3747.220718,9.536438269,22.80614126,238.6247124,439.2456451,12.80019918,99962.9087,1.57E-02,439.2181708
 07/29  18:30:00,20.598375,0,2840.553721,7.347332192,22.75627359,240.357564,436.9766903,12.80020475,99963.50426,1.57E-02,436.953245
 07/29  18:35:00,20.448375,0,2697.336612,6.955195206,22.70681325,242.2881855,434.9745467,12.80020953,99964.09982,1.57E-02,434.9545514
 07/29  18:40:00,20.298375,0,2554.331597,6.563814928,22.65780869,244.2116639,433.2079238,12.80021386,99964.69539,1.57E-02,433.1908885
 07/29  18:45:00,20.148375,0,2411.543745,6.173161926,22.60930839,246.1798415,431.649187,12.8002178,99965.29095,1.57E-02,431.6346927
